calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,syntactic_valid,task_id,task_type,timestamp,warnings
True,edge_008__natural_language,"Sunday, November 2, 2025 at 3:30 AM EST",0.0,,,,6.608e-05,True,natural_language,1.0,,"Sunday, November 2, 2025 at 3:30 AM EST",153,4858,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},19,strict,google/gemini-3.1-flash-lite-preview-20260303,"Sunday, November 2, 2025 at 3:30 AM EST",non_reasoning,0,,,True,True,edge_008,edge_cases,2026-03-14T15:35:27.269302Z,
False,multi_hop_004__rfc_2822,"Wed, 27 Nov 2030 08:15:00 +0900",86400.0,,,day_of_week_error,8.44e-05,True,rfc_2822,0.8709677419354839,,"Thu, 28 Nov 2030 08:15:00 +0900",191,4999,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Wed, 27 Nov 2030 08:15:00 +0900",non_reasoning,0,,,False,True,multi_hop_004,multi_hop_reasoning,2026-03-14T15:35:28.361744Z,
True,edge_016__rfc_2822,"Mon, 01 Mar 2100 10:00:00 +0000",0.0,,,,7.747e-05,True,rfc_2822,1.0,,"Mon, 01 Mar 2100 10:00:00 +0000",163,5092,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Mon, 01 Mar 2100 10:00:00 +0000",non_reasoning,0,,,True,True,edge_016,edge_cases,2026-03-14T15:35:29.387765Z,
True,extract_011__natural_language,"Sunday, February 27, 2022 at 8:30 PM Europe/London",0.0,,,,9.108e-05,True,natural_language,0.675,,"Sunday, February 27, 2022 at 8:30 PM GMT",236,5021,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},22,strict,google/gemini-3.1-flash-lite-preview-20260303,"Sunday, February 27, 2022 at 8:30 PM Europe/London",non_reasoning,0,,,True,True,extract_011,extraction_from_passage,2026-03-14T15:35:30.332468Z,iana_timezone
,format_conv_007__rfc_3339,2021-07-30T13:15:00-04:00,0.0,,,,7.895e-05,True,rfc_3339,1.0,,2021-07-30T13:15:00-04:00,169,5000,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2021-07-30T13:15:00-04:00,non_reasoning,0,,,True,True,format_conv_007,format_conversion,2026-03-14T15:35:31.267987Z,
,extract_006__rfc_3339,2028-01-27T19:00:00+11:00,0.0,,,,9.801e-05,True,rfc_3339,1.0,,2028-01-27T19:00:00+11:00,246,5122,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2028-01-27T19:00:00+11:00,non_reasoning,0,,,True,True,extract_006,extraction_from_passage,2026-03-14T15:35:32.392143Z,
,mc_011__javascript_date,D,,,,,8.044e-05,True,javascript_date,1.0,D,Fri Dec 24 2027 14:50:00 GMT+0000 (Greenwich Mean Time),319,5056,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""Sat Dec 24 2027 14:50:00 GMT+0000 (Greenwich Mean Time)"", ""B"": ""Sat Dec 25 2027 14:50:00 GMT+0000 (Greenwich Mean Time)"", ""C"": ""Fri Dec 24 2027 14:50:00 GMT-0000 (Greenwich Mean Time)"", ""D"": ""Fri Dec 24 2027 14:50:00 GMT+0000 (Greenwich Mean Time)""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,D,non_reasoning,0,D,Fri Dec 24 2027 14:50:00 GMT+0000 (Greenwich Mean Time),True,True,mc_011,multiple_choice_validation,2026-03-14T15:35:33.418337Z,
False,temporal_arith_013__rfc_2822,"Sun, 06 Apr 2023 07:20:00 -0400",0.0,,,,7.846e-05,True,rfc_2822,0.9032258064516129,,"Thu, 06 Apr 2023 07:20:00 -0400",167,5033,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Sun, 06 Apr 2023 07:20:00 -0400",non_reasoning,0,,,True,True,temporal_arith_013,temporal_arithmetic,2026-03-14T15:35:34.422447Z,
True,extract_007__natural_language,"Thursday, August 4, 2022 at 3:55 PM Asia/Kolkata",0.0,,,,9.281e-05,True,natural_language,0.6923076923076923,,"Thursday, August 4, 2022 at 3:55 PM IST",237,5010,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},23,strict,google/gemini-3.1-flash-lite-preview-20260303,"Thursday, August 4, 2022 at 3:55 PM Asia/Kolkata",non_reasoning,0,,,True,True,extract_007,extraction_from_passage,2026-03-14T15:35:35.344046Z,iana_timezone
,edge_016__iso_8601,2100-03-01T10:00:00+00:00,0.0,,,,7.796e-05,True,iso_8601,1.0,,2100-03-01T10:00:00+00:00,165,5015,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2100-03-01T10:00:00+00:00,non_reasoning,0,,,True,True,edge_016,edge_cases,2026-03-14T15:35:36.284041Z,
,temporal_arith_004__python_datetime,2025-10-26 03:30:00+00:00,0.0,,,,7.722e-05,True,python_datetime,1.0,,2025-10-26 03:30:00+00:00,162,4898,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2025-10-26 03:30:00+00:00,non_reasoning,0,,,True,True,temporal_arith_004,temporal_arithmetic,2026-03-14T15:35:37.291454Z,
,extract_020__python_datetime,2023-05-30 10:05:00+09:00,0.0,,,,9.677e-05,True,python_datetime,1.0,,2023-05-30 10:05:00+09:00,241,4914,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2023-05-30 10:05:00+09:00,non_reasoning,0,,,True,True,extract_020,extraction_from_passage,2026-03-14T15:35:38.333292Z,
False,temporal_arith_007__natural_language,"Saturday, March 29, 2030 at 7:30 PM Asia/Kolkata",0.0,,,,7.45e-05,True,natural_language,0.5405405405405406,,"Friday, March 29, 2030 at 7:30 PM IST",157,5191,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},24,strict,google/gemini-3.1-flash-lite-preview-20260303,"Saturday, March 29, 2030 at 7:30 PM Asia/Kolkata",non_reasoning,0,,,True,True,temporal_arith_007,temporal_arithmetic,2026-03-14T15:35:39.614801Z,iana_timezone
,mc_003__python_datetime,A,,,,,7.4e-05,True,python_datetime,1.0,A,2027-12-21 06:25:00-05:00,293,4986,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""2027-12-21 06:25:00-05:00"", ""B"": ""2027-12-21 06:25:00+05:00"", ""C"": ""2027-12-22 06:25:00-05:00"", ""D"": ""2027-12-21T06:25:00-05:00""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,A,non_reasoning,0,A,2027-12-21 06:25:00-05:00,True,True,mc_003,multiple_choice_validation,2026-03-14T15:35:40.331362Z,
False,multi_hop_012__javascript_date,Wed Jun 07 2027 08:15:00 GMT+0900 (Japan Standard Time),0.0,,,,9.281e-05,True,javascript_date,0.9454545454545454,,Mon Jun 07 2027 08:15:00 GMT+0900 (Japan Standard Time),195,5035,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},30,strict,google/gemini-3.1-flash-lite-preview-20260303,Wed Jun 07 2027 08:15:00 GMT+0900 (Japan Standard Time),non_reasoning,0,,,True,True,multi_hop_012,multi_hop_reasoning,2026-03-14T15:35:41.320468Z,
,temporal_arith_011__python_datetime,2022-10-31 11:40:00+11:00,0.0,,,,7.747e-05,True,python_datetime,1.0,,2022-10-31 11:40:00+11:00,163,5075,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2022-10-31 11:40:00+11:00,non_reasoning,0,,,True,True,temporal_arith_011,temporal_arithmetic,2026-03-14T15:35:42.367394Z,
,direct_gen_009__rfc_3339,2022-01-15T16:35:00+05:30,0.0,,,,7.697e-05,True,rfc_3339,1.0,,2022-01-15T16:35:00+05:30,161,4960,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2022-01-15T16:35:00+05:30,non_reasoning,0,,,True,True,direct_gen_009,direct_generation,2026-03-14T15:35:43.294790Z,
,extract_010__python_datetime,2029-03-13 14:00:00+09:00,0.0,,,,9.677e-05,True,python_datetime,1.0,,2029-03-13 14:00:00+09:00,241,4727,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2029-03-13 14:00:00+09:00,non_reasoning,0,,,True,True,extract_010,extraction_from_passage,2026-03-14T15:35:44.343389Z,
,multi_hop_011__iso_8601,2029-11-10T04:30:00-08:00,0.0,,,,8.712e-05,True,iso_8601,1.0,,2029-11-10T04:30:00-08:00,202,5000,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2029-11-10T04:30:00-08:00,non_reasoning,0,,,True,True,multi_hop_011,multi_hop_reasoning,2026-03-14T15:35:45.332443Z,
,multi_hop_001__python_datetime,2028-10-08 10:00:00+00:00,0.0,,,,8.118e-05,True,python_datetime,1.0,,2028-10-08 10:00:00+00:00,178,5246,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2028-10-08 10:00:00+00:00,non_reasoning,0,,,True,True,multi_hop_001,multi_hop_reasoning,2026-03-14T15:35:49.293529Z,
True,edge_001__natural_language,"Thursday, February 29, 2024 at 12:00 PM UTC",0.0,,,,6.757e-05,True,natural_language,1.0,,"Thursday, February 29, 2024 at 12:00 PM UTC",147,5015,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},21,strict,google/gemini-3.1-flash-lite-preview-20260303,"Thursday, February 29, 2024 at 12:00 PM UTC",non_reasoning,0,,,True,True,edge_001,edge_cases,2026-03-14T15:35:50.109783Z,
True,multi_hop_012__rfc_2822,"Mon, 07 Jun 2027 08:15:00 +0900",0.0,,,,8.44e-05,True,rfc_2822,1.0,,"Mon, 07 Jun 2027 08:15:00 +0900",191,5056,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Mon, 07 Jun 2027 08:15:00 +0900",non_reasoning,0,,,True,True,multi_hop_012,multi_hop_reasoning,2026-03-14T15:35:51.078335Z,
,format_conv_004__python_datetime,2027-06-14 12:30:00+05:30,0.0,,,,7.722e-05,True,python_datetime,1.0,,2027-06-14 12:30:00+05:30,162,4985,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2027-06-14 12:30:00+05:30,non_reasoning,0,,,True,True,format_conv_004,format_conversion,2026-03-14T15:35:52.056111Z,
,mc_013__python_datetime,B,,,,,7.4e-05,True,python_datetime,1.0,B,2023-01-12 20:55:00-05:00,293,5099,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""2023-01-12 20:55:00+05:00"", ""B"": ""2023-01-12 20:55:00-05:00"", ""C"": ""2023-01-13 20:55:00-05:00"", ""D"": ""2023-01-12T20:55:00-05:00""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,B,non_reasoning,0,B,2023-01-12 20:55:00-05:00,True,True,mc_013,multiple_choice_validation,2026-03-14T15:35:53.158817Z,
,format_conv_020__iso_8601,2026-10-23T20:05:00+09:00,0.0,,,,7.87e-05,True,iso_8601,1.0,,2026-10-23T20:05:00+09:00,168,4957,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2026-10-23T20:05:00+09:00,non_reasoning,0,,,True,True,format_conv_020,format_conversion,2026-03-14T15:35:54.251639Z,
,edge_006__iso_8601,2030-01-01T02:30:00-08:00,0.0,,,,7.92e-05,True,iso_8601,1.0,,2030-01-01T02:30:00-08:00,170,5067,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2030-01-01T02:30:00-08:00,non_reasoning,0,,,True,True,edge_006,edge_cases,2026-03-14T15:35:55.178286Z,
,temporal_arith_016__python_datetime,2025-07-01 13:20:00+09:00,0.0,,,,7.722e-05,True,python_datetime,1.0,,2025-07-01 13:20:00+09:00,162,5031,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2025-07-01 13:20:00+09:00,non_reasoning,0,,,True,True,temporal_arith_016,temporal_arithmetic,2026-03-14T15:35:56.110538Z,
,multi_hop_013__python_datetime,2026-07-03 10:00:00+01:00,0.0,,,,8.168e-05,True,python_datetime,1.0,,2026-07-03 10:00:00+01:00,180,5025,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2026-07-03 10:00:00+01:00,non_reasoning,0,,,True,True,multi_hop_013,multi_hop_reasoning,2026-03-14T15:35:57.082091Z,
False,multi_hop_016__javascript_date,Wed Jun 17 2030 08:15:00 GMT+0900 (Japan Standard Time),0.0,,,,9.257e-05,True,javascript_date,0.9454545454545454,,Mon Jun 17 2030 08:15:00 GMT+0900 (Japan Standard Time),194,4917,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},30,strict,google/gemini-3.1-flash-lite-preview-20260303,Wed Jun 17 2030 08:15:00 GMT+0900 (Japan Standard Time),non_reasoning,0,,,True,True,multi_hop_016,multi_hop_reasoning,2026-03-14T15:35:58.077864Z,
True,format_conv_017__rfc_2822,"Mon, 18 Jun 2029 17:10:00 +0900",0.0,,,,7.846e-05,True,rfc_2822,1.0,,"Mon, 18 Jun 2029 17:10:00 +0900",167,4876,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Mon, 18 Jun 2029 17:10:00 +0900",non_reasoning,0,,,True,True,format_conv_017,format_conversion,2026-03-14T15:35:59.129194Z,
,mc_014__javascript_date,B,,,,,7.994e-05,True,javascript_date,1.0,B,Sun Oct 14 2029 17:55:00 GMT-0400 (Eastern Daylight Time),317,4831,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""Sun Oct 14 2029 17:55:00 GMT+0400 (Eastern Daylight Time)"", ""B"": ""Sun Oct 14 2029 17:55:00 GMT-0400 (Eastern Daylight Time)"", ""C"": ""Mon Oct 15 2029 17:55:00 GMT-0400 (Eastern Daylight Time)"", ""D"": ""Mon Oct 14 2029 17:55:00 GMT-0400 (Eastern Daylight Time)""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,B,non_reasoning,0,B,Sun Oct 14 2029 17:55:00 GMT-0400 (Eastern Daylight Time),True,True,mc_014,multiple_choice_validation,2026-03-14T15:36:00.010750Z,
,direct_gen_018__rfc_3339,2026-02-10T08:50:00+00:00,0.0,,,,7.648e-05,True,rfc_3339,1.0,,2026-02-10T08:50:00+00:00,159,5032,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2026-02-10T08:50:00+00:00,non_reasoning,0,,,True,True,direct_gen_018,direct_generation,2026-03-14T15:36:01.144103Z,
,format_conv_003__rfc_3339,2022-07-10T20:05:00+05:30,0.0,,,,7.895e-05,True,rfc_3339,1.0,,2022-07-10T20:05:00+05:30,169,5007,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2022-07-10T20:05:00+05:30,non_reasoning,0,,,True,True,format_conv_003,format_conversion,2026-03-14T15:36:02.090194Z,
True,multi_hop_017__javascript_date,Sun Aug 13 2028 10:00:00 GMT+0000 (Coordinated Universal Time),0.0,,,,9.207e-05,True,javascript_date,1.0,,Sun Aug 13 2028 10:00:00 GMT+0000 (Coordinated Universal Time),186,4988,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},31,strict,google/gemini-3.1-flash-lite-preview-20260303,Sun Aug 13 2028 10:00:00 GMT+0000 (Coordinated Universal Time),non_reasoning,0,,,True,True,multi_hop_017,multi_hop_reasoning,2026-03-14T15:36:03.067186Z,
,mc_004__rfc_3339,A,,,,,7.376e-05,True,rfc_3339,1.0,A,2021-11-11T08:30:00+00:00,292,4883,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""2021-11-11T08:30:00+00:00"", ""B"": ""2021-11-12T08:30:00+00:00"", ""C"": ""2021-11-11 08:30:00+00:00"", ""D"": ""2021-11-11T08:30:00-00:00""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,A,non_reasoning,0,A,2021-11-11T08:30:00+00:00,True,True,mc_004,multiple_choice_validation,2026-03-14T15:36:04.013800Z,
,multi_hop_015__python_datetime,2029-08-09 10:30:00-07:00,0.0,,,,8.564e-05,True,python_datetime,1.0,,2029-08-09 10:30:00-07:00,196,5044,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2029-08-09 10:30:00-07:00,non_reasoning,0,,,True,True,multi_hop_015,multi_hop_reasoning,2026-03-14T15:36:05.056106Z,
True,direct_gen_020__natural_language,"Monday, October 16, 2023 at 1:30 PM EDT",0.0,,,,6.633e-05,True,natural_language,1.0,,"Monday, October 16, 2023 at 1:30 PM EDT",148,4916,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},20,strict,google/gemini-3.1-flash-lite-preview-20260303,"Monday, October 16, 2023 at 1:30 PM EDT",non_reasoning,0,,,True,True,direct_gen_020,direct_generation,2026-03-14T15:36:06.061075Z,
True,temporal_arith_004__javascript_date,Sun Oct 26 2025 02:30:00 GMT+0000 (Greenwich Mean Time),3600.0,,,arithmetic_error,8.811e-05,True,javascript_date,0.9818181818181818,,Sun Oct 26 2025 03:30:00 GMT+0000 (Greenwich Mean Time),170,4992,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},31,strict,google/gemini-3.1-flash-lite-preview-20260303,Sun Oct 26 2025 02:30:00 GMT+0000 (Greenwich Mean Time),non_reasoning,0,,,False,True,temporal_arith_004,temporal_arithmetic,2026-03-14T15:36:07.083418Z,
,mc_019__natural_language,D,,,,,6.484e-05,True,natural_language,1.0,D,"Wednesday, March 6, 2024 at 6:20 PM EST",256,5011,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""Thursday, March 6, 2024 at 6:20 PM EST"", ""B"": ""Wednesday, March 6, 2024 at 6:20 AM EST"", ""C"": ""Thursday, March 7, 2024 at 6:20 PM EST"", ""D"": ""Wednesday, March 6, 2024 at 6:20 PM EST""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,D,non_reasoning,0,D,"Wednesday, March 6, 2024 at 6:20 PM EST",True,True,mc_019,multiple_choice_validation,2026-03-14T15:36:08.079101Z,
False,multi_hop_006__natural_language,"Tuesday, June 1, 2030 at 9:00 AM UTC",0.0,,,,7.252e-05,True,natural_language,0.8648648648648649,,"Saturday, June 1, 2030 at 9:00 AM UTC",179,5059,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},19,strict,google/gemini-3.1-flash-lite-preview-20260303,"Tuesday, June 1, 2030 at 9:00 AM UTC",non_reasoning,0,,,True,True,multi_hop_006,multi_hop_reasoning,2026-03-14T15:36:09.074560Z,
,mc_002__rfc_3339,D,,,,,7.425e-05,True,rfc_3339,1.0,D,2026-04-21T20:55:00+10:00,294,4994,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""2026-04-22T20:55:00+10:00"", ""B"": ""2026-04-21T20:55:00-10:00"", ""C"": ""2026-04-21 20:55:00+10:00"", ""D"": ""2026-04-21T20:55:00+10:00""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,D,non_reasoning,0,D,2026-04-21T20:55:00+10:00,True,True,mc_002,multiple_choice_validation,2026-03-14T15:36:10.051444Z,
True,edge_013__javascript_date,Sat Jul 04 2026 12:00:00 GMT+0000 (Coordinated Universal Time),0.0,,,,8.291e-05,True,javascript_date,1.0,,Sat Jul 04 2026 12:00:00 GMT+0000 (Coordinated Universal Time),149,5011,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},31,strict,google/gemini-3.1-flash-lite-preview-20260303,Sat Jul 04 2026 12:00:00 GMT+0000 (Coordinated Universal Time),non_reasoning,0,,,True,True,edge_013,edge_cases,2026-03-14T15:36:11.072776Z,
True,multi_hop_019__rfc_2822,"Thu, 22 May 2025 04:30:00 -0700",604800.0,,,arithmetic_error,8.687e-05,True,rfc_2822,0.935483870967742,,"Thu, 15 May 2025 04:30:00 -0700",201,4976,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Thu, 22 May 2025 04:30:00 -0700",non_reasoning,0,,,False,True,multi_hop_019,multi_hop_reasoning,2026-03-14T15:36:12.060915Z,
,mc_013__natural_language,D,,,,,6.608e-05,True,natural_language,1.0,D,"Thursday, January 12, 2023 at 8:55 PM EST",261,5074,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""Thursday, January 12, 2023 at 8:55 AM EST"", ""B"": ""Friday, January 12, 2023 at 8:55 PM EST"", ""C"": ""Friday, January 13, 2023 at 8:55 PM EST"", ""D"": ""Thursday, January 12, 2023 at 8:55 PM EST""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,D,non_reasoning,0,D,"Thursday, January 12, 2023 at 8:55 PM EST",True,True,mc_013,multiple_choice_validation,2026-03-14T15:36:13.154697Z,
,mc_006__iso_8601,A,,,,,7.425e-05,True,iso_8601,1.0,A,2025-02-26T15:55:00+11:00,294,4943,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""2025-02-26T15:55:00+11:00"", ""B"": ""2025-02-27T15:55:00+11:00"", ""C"": ""2025-02-26T15:55:00-11:00"", ""D"": ""2025-02-26 15:55:00+11:00""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,A,non_reasoning,0,A,2025-02-26T15:55:00+11:00,True,True,mc_006,multiple_choice_validation,2026-03-14T15:36:14.018487Z,
True,format_conv_012__natural_language,"Sunday, May 24, 2020 at 6:30 AM BST",0.0,,,,6.732e-05,True,natural_language,1.0,,"Sunday, May 24, 2020 at 6:30 AM BST",152,5103,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},20,strict,google/gemini-3.1-flash-lite-preview-20260303,"Sunday, May 24, 2020 at 6:30 AM BST",non_reasoning,0,,,True,True,format_conv_012,format_conversion,2026-03-14T15:36:15.155985Z,
,mc_020__iso_8601,D,,,,,7.45e-05,True,iso_8601,1.0,D,2025-07-03T14:55:00+05:30,295,5100,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""2025-07-03 14:55:00+05:30"", ""B"": ""2025-07-03T14:55:00-05:30"", ""C"": ""2025-07-04T14:55:00+05:30"", ""D"": ""2025-07-03T14:55:00+05:30""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,D,non_reasoning,0,D,2025-07-03T14:55:00+05:30,True,True,mc_020,multiple_choice_validation,2026-03-14T15:36:16.174005Z,
,extract_003__python_datetime,2022-02-25 17:10:00+09:00,0.0,,,,9.603e-05,True,python_datetime,1.0,,2022-02-25 17:10:00+09:00,238,4993,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2022-02-25 17:10:00+09:00,non_reasoning,0,,,True,True,extract_003,extraction_from_passage,2026-03-14T15:36:17.054613Z,
,temporal_arith_009__python_datetime,2029-02-03 13:20:00+00:00,0.0,,,,7.672e-05,True,python_datetime,1.0,,2029-02-03 13:20:00+00:00,160,4928,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2029-02-03 13:20:00+00:00,non_reasoning,0,,,True,True,temporal_arith_009,temporal_arithmetic,2026-03-14T15:36:18.084076Z,
False,multi_hop_004__javascript_date,Tue Nov 28 2030 08:15:00 GMT+0900 (Japan Standard Time),0.0,,,,9.281e-05,True,javascript_date,0.9636363636363636,,Thu Nov 28 2030 08:15:00 GMT+0900 (Japan Standard Time),195,5179,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},30,strict,google/gemini-3.1-flash-lite-preview-20260303,Tue Nov 28 2030 08:15:00 GMT+0900 (Japan Standard Time),non_reasoning,0,,,True,True,multi_hop_004,multi_hop_reasoning,2026-03-14T15:36:21.915108Z,
,direct_gen_011__rfc_3339,2021-01-25T16:05:00-05:00,0.0,,,,7.697e-05,True,rfc_3339,1.0,,2021-01-25T16:05:00-05:00,161,4988,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2021-01-25T16:05:00-05:00,non_reasoning,0,,,True,True,direct_gen_011,direct_generation,2026-03-14T15:36:22.862384Z,
,extract_009__iso_8601,2024-09-02T08:40:00+01:00,0.0,,,,9.801e-05,True,iso_8601,1.0,,2024-09-02T08:40:00+01:00,246,4944,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2024-09-02T08:40:00+01:00,non_reasoning,0,,,True,True,extract_009,extraction_from_passage,2026-03-14T15:36:23.835657Z,
True,temporal_arith_014__javascript_date,Mon Dec 28 2020 01:05:00 GMT-0500 (Eastern Standard Time),0.0,,,,8.737e-05,True,javascript_date,1.0,,Mon Dec 28 2020 01:05:00 GMT-0500 (Eastern Standard Time),173,5173,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},30,strict,google/gemini-3.1-flash-lite-preview-20260303,Mon Dec 28 2020 01:05:00 GMT-0500 (Eastern Standard Time),non_reasoning,0,,,True,True,temporal_arith_014,temporal_arithmetic,2026-03-14T15:36:24.945696Z,
True,edge_014__javascript_date,Tue Feb 29 2028 09:00:00 GMT+0000 (Coordinated Universal Time),0.0,,,,8.44e-05,True,javascript_date,1.0,,Tue Feb 29 2028 09:00:00 GMT+0000 (Coordinated Universal Time),155,5164,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},31,strict,google/gemini-3.1-flash-lite-preview-20260303,Tue Feb 29 2028 09:00:00 GMT+0000 (Coordinated Universal Time),non_reasoning,0,,,True,True,edge_014,edge_cases,2026-03-14T15:36:25.966119Z,
True,temporal_arith_020__rfc_2822,"Mon, 20 Apr 2020 17:40:00 +0900",0.0,,,,7.821e-05,True,rfc_2822,1.0,,"Mon, 20 Apr 2020 17:40:00 +0900",166,5101,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Mon, 20 Apr 2020 17:40:00 +0900",non_reasoning,0,,,True,True,temporal_arith_020,temporal_arithmetic,2026-03-14T15:36:27.017267Z,
,direct_gen_016__iso_8601,2025-03-16T09:45:00+00:00,0.0,,,,7.623e-05,True,iso_8601,1.0,,2025-03-16T09:45:00+00:00,158,5153,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2025-03-16T09:45:00+00:00,non_reasoning,0,,,True,True,direct_gen_016,direct_generation,2026-03-14T15:36:28.016686Z,
